ms,label,tempC,humPct,press_hPa,gas_ohm,log_gas,dloggas_dt,ema_fast,ema_slow,ema_diff
827697,coffee,30.45,45.48,997.4,142766,11.868962,0.0,11.863382,11.849755,0.013627
828047,coffee,30.45,45.46,997.4,143494,11.874048,0.014531,11.867115,11.851213,0.015902
828397,coffee,30.45,45.42,997.4,144974,11.88431,0.029319,11.873133,11.853199,0.019934
828747,coffee,30.45,45.39,997.4,145098,11.885164,0.002441,11.877343,11.855117,0.022226
829097,coffee,30.45,45.35,997.4,145977,11.891205,0.017259,11.882195,11.857283,0.024912
829447,coffee,30.45,45.32,997.4,145474,11.887753,-0.009864,11.88414,11.859111,0.025029
829797,coffee,30.45,45.29,997.4,147637,11.902512,0.042169,11.89057,11.861714,0.028855
830147,coffee,30.44,45.26,997.39,148286,11.906898,0.012534,11.896284,11.864425,0.031859
830497,coffee,30.44,45.23,997.39,148940,11.911299,0.012572,11.901539,11.867237,0.034302
830847,coffee,30.44,45.19,997.39,145223,11.886025,-0.072209,11.896109,11.868364,0.027744
831197,alcohol,30.44,45.15,997.39,136308,11.822672,-0.18101,11.870405,11.865623,0.004783
831547,alcohol,30.44,45.11,997.4,121753,11.709749,-0.322636,11.814176,11.856271,-0.042095
831897,alcohol,30.44,45.09,997.4,107074,11.581276,-0.367067,11.73266,11.839771,-0.107111
832247,alcohol,30.44,45.07,997.41,95446,11.466316,-0.328456,11.63944,11.817364,-0.177924
832597,alcohol,30.44,45.06,997.41,86255,11.365064,-0.289293,11.543407,11.790226,-0.246819
832947,alcohol,30.44,45.07,997.41,78038,11.264951,-0.286037,11.445947,11.758709,-0.312762
833297,alcohol,30.45,45.07,997.41,70891,11.168899,-0.274435,11.34898,11.72332,-0.37434
833647,alcohol,30.45,45.1,997.41,65295,11.086671,-0.234936,11.257172,11.685121,-0.427949
833997,alcohol,30.45,45.12,997.4,60002,11.002133,-0.241536,11.167908,11.644141,-0.476233
834347,alcohol,30.45,45.15,997.41,55648,10.926802,-0.215233,11.08352,11.601101,-0.517581
834697,alcohol,30.45,45.18,997.4,52205,10.862933,-0.182481,11.006314,11.556811,-0.550497
835047,alcohol,30.45,45.24,997.39,49135,10.802327,-0.17316,10.934918,11.511542,-0.576624
835397,alcohol,30.45,45.29,997.39,46508,10.747379,-0.156994,10.869279,11.465693,-0.596414
835747,alcohol,30.45,45.34,997.4,44499,10.703222,-0.126163,10.811159,11.419945,-0.608786
836097,alcohol,30.45,45.41,997.39,42656,10.660923,-0.120855,10.758576,11.374403,-0.615827
836447,alcohol,30.45,45.46,997.39,41199,10.626169,-0.099297,10.712234,11.329509,-0.617275
836797,alcohol,30.45,45.53,997.39,39839,10.592602,-0.095907,10.670362,11.285295,-0.614932
837147,alcohol,30.45,45.59,997.38,38778,10.565608,-0.077125,10.633698,11.242114,-0.608417
837497,alcohol,30.46,45.65,997.39,37738,10.538423,-0.077673,10.60035,11.199892,-0.599542
837847,alcohol,30.46,45.72,997.39,36978,10.518079,-0.058125,10.571555,11.158983,-0.587428
838197,alcohol,30.46,45.79,997.39,36311,10.499876,-0.052008,10.546467,11.119436,-0.572969
838547,alcohol,30.46,45.85,997.39,35427,10.475229,-0.070419,10.521533,11.080784,-0.559251
838897,alcohol,30.46,45.91,997.38,34871,10.459411,-0.045196,10.49979,11.043501,-0.543711
839247,alcohol,30.46,45.97,997.38,34417,10.446306,-0.037441,10.481071,11.007669,-0.526599
839597,alcohol,30.46,46.03,997.39,33756,10.426913,-0.055408,10.462115,10.972824,-0.510709
839947,alcohol,30.46,46.08,997.39,33173,10.409492,-0.049776,10.443696,10.939025,-0.495329
840297,alcohol,30.46,46.16,997.38,32991,10.40399,-0.015719,10.429798,10.906922,-0.477124
840647,alcohol,30.46,46.21,997.39,32635,10.393141,-0.030997,10.416967,10.876096,-0.459128
840997,alcohol,30.46,46.28,997.4,32065,10.375521,-0.050343,10.402461,10.846061,-0.4436
841347,alcohol,30.47,46.33,997.4,31823,10.367945,-0.021646,10.39038,10.817374,-0.426994
841697,alcohol,30.47,46.39,997.4,31397,10.354467,-0.038507,10.37781,10.7896,-0.41179
842047,alcohol,30.46,46.45,997.4,31165,10.347051,-0.021191,10.367044,10.763047,-0.396003
842397,alcohol,30.47,46.49,997.4,30960,10.340451,-0.018856,10.357737,10.737692,-0.379955
842747,alcohol,30.47,46.56,997.4,30667,10.330942,-0.027169,10.348358,10.713287,-0.364929
843097,alcohol,30.47,46.6,997.4,30272,10.317979,-0.037038,10.337725,10.689569,-0.351844
843447,alcohol,30.47,46.66,997.39,30185,10.315101,-0.008223,10.329805,10.6671,-0.337295
843797,alcohol,30.47,46.71,997.39,30099,10.312247,-0.008153,10.32366,10.645808,-0.322148
844147,alcohol,30.47,46.76,997.39,29760,10.30092,-0.032362,10.315701,10.625115,-0.309415
844497,alcohol,30.47,46.8,997.39,29510,10.292484,-0.024103,10.307574,10.605158,-0.297584
844847,alcohol,30.47,46.86,997.39,29469,10.291094,-0.003973,10.301805,10.586314,-0.284509
845197,alcohol,30.47,46.9,997.39,29265,10.284147,-0.019847,10.295625,10.568185,-0.27256
845547,alcohol,30.47,46.95,997.39,28924,10.272427,-0.033488,10.287505,10.550439,-0.262934
845897,alcohol,30.47,46.98,997.39,28865,10.270385,-0.005834,10.281513,10.533636,-0.252123
846247,alcohol,30.47,47.04,997.38,28669,10.263572,-0.019466,10.275233,10.517432,-0.242199
846597,alcohol,30.47,47.08,997.39,28572,10.260182,-0.009684,10.269965,10.501997,-0.232032
846947,alcohol,30.47,47.13,997.39,28380,10.25344,-0.019264,10.264181,10.487083,-0.222902
847297,alcohol,30.47,47.16,997.38,28380,10.25344,0.0,10.260422,10.473065,-0.212644
847647,alcohol,30.48,47.21,997.39,28228,10.24807,-0.015343,10.256098,10.459566,-0.203468
847997,alcohol,30.48,47.25,997.38,28078,10.242742,-0.015223,10.251423,10.446557,-0.195134
848347,alcohol,30.48,47.3,997.39,27801,10.232827,-0.028327,10.244914,10.433733,-0.188819
848697,alcohol,30.48,47.33,997.39,27727,10.230162,-0.007616,10.239751,10.421518,-0.181767
849047,alcohol,30.48,47.37,997.39,27637,10.226911,-0.009289,10.235256,10.409842,-0.174586
849397,alcohol,30.48,47.41,997.39,27511,10.222342,-0.013054,10.230736,10.398592,-0.167856
849747,alcohol,30.48,47.45,997.39,27386,10.217787,-0.013014,10.226204,10.387744,-0.16154
850097,alcohol,30.48,47.49,997.38,27439,10.219721,0.005526,10.223934,10.377663,-0.153728
850447,alcohol,30.48,47.53,997.38,27227,10.211965,-0.022161,10.219745,10.367721,-0.147976
850797,alcohol,30.48,47.56,997.38,27087,10.206809,-0.01473,10.215217,10.358066,-0.142849
851147,alcohol,30.48,47.58,997.38,26915,10.200439,-0.018199,10.210045,10.348608,-0.138563
851497,alcohol,30.48,47.62,997.39,26863,10.198505,-0.005526,10.206006,10.339602,-0.133595
851847,alcohol,30.48,47.67,997.39,26795,10.195971,-0.007242,10.202493,10.330983,-0.12849
852197,alcohol,30.48,47.7,997.39,26677,10.191557,-0.01261,10.198665,10.322618,-0.123953
852547,alcohol,30.48,47.72,997.38,26476,10.183994,-0.021608,10.19353,10.314301,-0.12077
852897,alcohol,30.48,47.75,997.39,26410,10.181498,-0.007133,10.189319,10.306332,-0.117013
853247,alcohol,30.48,47.78,997.39,26245,10.175231,-0.017905,10.184387,10.298466,-0.114079
853597,alcohol,30.48,47.82,997.38,26229,10.174621,-0.001744,10.180968,10.291036,-0.110067
853947,alcohol,30.48,47.86,997.39,26067,10.168426,-0.0177,10.176578,10.283679,-0.107101
854297,alcohol,30.48,47.9,997.39,25971,10.164736,-0.010542,10.172433,10.276543,-0.10411
854647,alcohol,30.48,47.91,997.39,25907,10.162269,-0.007049,10.168875,10.269687,-0.100812
854997,alcohol,30.48,47.95,997.39,25907,10.162269,0.0,10.166562,10.263242,-0.09668
855347,alcohol,30.48,47.97,997.39,25812,10.158595,-0.010496,10.163774,10.256964,-0.09319
855697,alcohol,30.48,48.0,997.39,25671,10.153117,-0.015651,10.160044,10.250733,-0.09069
856047,alcohol,30.48,48.03,997.4,25671,10.153117,0.0,10.157619,10.244877,-0.087257
856397,alcohol,30.48,48.07,997.4,25562,10.148862,-0.012158,10.154553,10.239116,-0.084562
856747,alcohol,30.48,48.11,997.39,25439,10.144039,-0.013779,10.150873,10.233412,-0.082539
857097,alcohol,30.48,48.12,997.4,25363,10.141047,-0.00855,10.147433,10.227869,-0.080436
857447,alcohol,30.48,48.15,997.41,25211,10.135036,-0.017174,10.143094,10.222299,-0.079205
857797,alcohol,30.48,48.17,997.41,25091,10.130264,-0.013632,10.138603,10.216777,-0.078174
858147,alcohol,30.48,48.21,997.4,25077,10.129706,-0.001594,10.135489,10.211553,-0.076064
858497,alcohol,30.48,48.24,997.4,25047,10.12851,-0.00342,10.133045,10.206571,-0.073525
858847,alcohol,30.48,48.26,997.4,24973,10.12555,-0.008455,10.130422,10.20171,-0.071288
859197,alcohol,30.49,48.29,997.41,24943,10.124349,-0.003433,10.128296,10.197068,-0.068772
859547,alcohol,30.49,48.31,997.42,24797,10.118478,-0.016774,10.124859,10.192353,-0.067494
859897,alcohol,30.49,48.35,997.42,24710,10.114964,-0.010041,10.121395,10.18771,-0.066315
860247,alcohol,30.49,48.37,997.41,24855,10.120814,0.016717,10.121191,10.183697,-0.062506
860597,garlic,30.49,48.39,997.41,26459,10.183352,0.178678,10.142947,10.183676,-0.040729
860947,garlic,30.48,48.4,997.41,29144,10.280005,0.276151,10.190917,10.189455,0.001462
861297,garlic,30.48,48.34,997.41,33356,10.414993,0.385682,10.269343,10.202988,0.066356
861647,garlic,30.48,48.27,997.42,37976,10.544709,0.370617,10.365722,10.223491,0.142231
861997,garlic,30.48,48.17,997.43,42960,10.668025,0.352331,10.471528,10.250163,0.221365
862347,garlic,30.48,48.05,997.41,47853,10.775889,0.308184,10.578054,10.281706,0.296349
862697,garlic,30.48,47.92,997.42,53159,10.881042,0.300437,10.6841,10.317666,0.366434
863047,garlic,30.48,47.78,997.42,58463,10.97615,0.271735,10.786317,10.357176,0.429141
863397,garlic,30.48,47.63,997.41,63240,11.054692,0.224408,10.880248,10.399027,0.481221
863747,garlic,30.49,47.51,997.41,67220,11.115726,0.174383,10.962666,10.442029,0.520637
864097,garlic,30.49,47.38,997.41,71918,11.183282,0.193016,11.039881,10.486504,0.553377
864447,garlic,30.49,47.25,997.41,75523,11.232193,0.139746,11.10719,10.531244,0.575946
864797,garlic,30.49,47.11,997.41,78988,11.277051,0.128166,11.166641,10.575993,0.590649
865147,garlic,30.49,46.99,997.41,84105,11.339821,0.179343,11.227254,10.621822,0.605432
865497,garlic,30.49,46.87,997.4,89551,11.402563,0.179264,11.288611,10.668667,0.619945
865847,garlic,30.48,46.75,997.41,94221,11.453399,0.145245,11.346287,10.715751,0.630536
866197,garlic,30.48,46.64,997.42,100207,11.514994,0.175986,11.405334,10.763705,0.641629
866547,garlic,30.48,46.52,997.41,103718,11.549431,0.098392,11.455768,10.810848,0.644919
866897,garlic,30.48,46.49,997.41,107347,11.583822,0.098261,11.500587,10.857226,0.64336
867247,garlic,30.48,46.52,997.4,110222,11.610251,0.075512,11.538969,10.902408,0.636561
867597,garlic,30.48,46.65,997.4,110873,11.61614,0.016826,11.565979,10.945231,0.620748
867947,garlic,30.48,46.83,997.4,112200,11.628038,0.033994,11.5877,10.9862,0.6015
868297,garlic,30.49,47.06,997.4,113103,11.636054,0.022902,11.604624,11.025191,0.579432
868647,garlic,30.49,47.34,997.4,113712,11.641424,0.015343,11.617503,11.062165,0.555338
868997,garlic,30.49,47.61,997.4,114717,11.650224,0.025142,11.628955,11.097449,0.531506
869347,garlic,30.49,47.92,997.41,113712,11.641424,-0.025142,11.633319,11.130088,0.503231
869697,garlic,30.49,48.24,997.41,113943,11.643454,0.005798,11.636866,11.16089,0.475976
870047,garlic,30.49,48.55,997.42,114020,11.644129,0.001929,11.639407,11.189884,0.449523
870397,garlic,30.49,48.87,997.42,114251,11.646153,0.005785,11.641768,11.21726,0.424507
870747,garlic,30.49,49.17,997.42,113483,11.639408,-0.019272,11.640942,11.242589,0.398353
871097,garlic,30.49,49.47,997.42,113407,11.638739,-0.001913,11.64017,11.266357,0.373813
871447,garlic,30.5,49.76,997.42,113483,11.639408,0.001913,11.639903,11.28874,0.351163
871797,garlic,30.5,50.05,997.42,113255,11.637397,-0.005747,11.639026,11.30966,0.329366
872147,garlic,30.5,50.3,997.42,112876,11.634046,-0.009575,11.637282,11.329123,0.308159
872497,garlic,30.5,50.59,997.42,112575,11.631375,-0.007629,11.635215,11.347259,0.287956
872847,garlic,30.5,50.84,997.42,113027,11.635382,0.011447,11.635273,11.364546,0.270727
873197,garlic,30.5,51.08,997.42,112275,11.628707,-0.019071,11.632975,11.380396,0.252579
873547,garlic,30.5,51.32,997.41,112350,11.629375,0.001907,11.631714,11.395334,0.23638
873897,garlic,30.5,51.53,997.42,111239,11.619436,-0.028395,11.627417,11.408781,0.218636
874247,garlic,30.5,51.75,997.42,111166,11.61878,-0.001875,11.624393,11.421381,0.203012
874597,garlic,30.5,51.94,997.43,111386,11.620757,0.005648,11.62312,11.433344,0.189776
874947,garlic,30.5,52.15,997.43,110366,11.611557,-0.026286,11.619073,11.444036,0.175036
875297,garlic,30.5,52.34,997.43,110366,11.611557,0.0,11.616442,11.454087,0.162354
875647,garlic,30.5,52.5,997.42,111019,11.617456,0.016856,11.616796,11.463889,0.152907
875997,garlic,30.5,52.66,997.42,110366,11.611557,-0.016856,11.614963,11.472749,0.142214
876347,garlic,30.5,52.83,997.42,110078,11.608945,-0.007463,11.612856,11.480921,0.131935
876697,garlic,30.5,52.98,997.43,109934,11.607635,-0.003741,11.611029,11.488523,0.122505
877047,garlic,30.51,53.12,997.42,110222,11.610251,0.007474,11.610756,11.495828,0.114928
877397,garlic,30.51,53.25,997.42,109863,11.60699,-0.009319,11.609437,11.502498,0.106939
877747,garlic,30.51,53.38,997.42,109720,11.605687,-0.003722,11.608125,11.508689,0.099436
878097,garlic,30.51,53.5,997.42,109791,11.606334,0.001847,11.607497,11.514547,0.09295
878447,garlic,30.51,53.63,997.42,109506,11.603735,-0.007425,11.60618,11.519898,0.086282
878797,garlic,30.51,53.73,997.42,109223,11.601147,-0.007395,11.604418,11.524774,0.079644
879147,garlic,30.51,53.85,997.43,108941,11.598561,-0.007387,11.602367,11.529201,0.073167
879497,garlic,30.51,53.94,997.42,109294,11.601797,0.009245,11.602168,11.533556,0.068612
879847,garlic,30.51,54.05,997.42,108800,11.597266,-0.012945,11.600452,11.537378,0.063074
880197,garlic,30.51,54.12,997.42,107689,11.587003,-0.029324,11.595744,11.540356,0.055388
880547,garlic,30.51,54.24,997.42,108870,11.59791,0.031163,11.596501,11.543809,0.052692
880897,garlic,30.51,54.32,997.41,107621,11.586371,-0.032967,11.592956,11.546362,0.046594
881247,garlic,30.51,54.39,997.42,108034,11.590201,0.010943,11.591991,11.548992,0.042999
881597,garlic,30.51,54.49,997.42,107279,11.583188,-0.020038,11.58891,11.551044,0.037867
881947,garlic,30.51,54.58,997.42,107279,11.583188,0.0,11.586906,11.552972,0.033935
882297,garlic,30.51,54.66,997.42,106736,11.578114,-0.014499,11.583829,11.554481,0.029348
882647,garlic,30.51,54.75,997.42,107142,11.58191,0.010847,11.583157,11.556127,0.02703
882997,garlic,30.52,54.83,997.42,106198,11.573061,-0.025283,11.579622,11.557142,0.02248
883347,garlic,30.52,54.92,997.42,105932,11.570553,-0.007166,11.576447,11.557946,0.018501
883697,garlic,30.52,54.99,997.43,106198,11.573061,0.007166,11.575262,11.558853,0.016409
884047,garlic,30.52,55.1,997.42,106265,11.573691,0.001801,11.574712,11.559744,0.014968
884397,garlic,30.52,55.19,997.42,105865,11.56992,-0.010777,11.573034,11.560354,0.01268
884747,garlic,30.52,55.29,997.42,105799,11.569296,-0.001782,11.571726,11.56089,0.010836
885097,garlic,30.52,55.38,997.42,105074,11.56242,-0.019646,11.568469,11.560983,0.007486
885447,garlic,30.52,55.49,997.42,104813,11.559933,-0.007106,11.565481,11.56092,0.004561
885797,garlic,30.52,55.58,997.43,105600,11.567413,0.021373,11.566157,11.56131,0.004848
886147,garlic,30.52,55.68,997.43,104944,11.561182,-0.017804,11.564416,11.561302,0.003114
886497,garlic,30.52,55.8,997.42,104618,11.558071,-0.008888,11.562195,11.561109,0.001086
886847,garlic,30.52,55.9,997.42,105402,11.565536,0.02133,11.563364,11.561375,0.001989
887197,garlic,30.52,56.02,997.42,104359,11.555593,-0.028411,11.560643,11.561028,-0.000384
887547,garlic,30.52,56.14,997.43,104359,11.555593,0.0,11.558875,11.560701,-0.001826
887897,garlic,30.52,56.25,997.43,104683,11.558692,0.008856,11.55881,11.560581,-0.001771
888247,garlic,30.52,56.36,997.44,103974,11.551896,-0.019417,11.55639,11.56006,-0.00367
888597,garlic,30.52,56.46,997.44,103974,11.551896,0.0,11.554816,11.559569,-0.004753
888947,garlic,30.52,56.6,997.44,104102,11.553126,0.003515,11.554224,11.559183,-0.004959
889297,garlic,30.53,56.72,997.44,104038,11.552511,-0.001757,11.553624,11.558783,-0.005158
889647,garlic,30.52,56.84,997.44,103718,11.549431,-0.008801,11.552156,11.558221,-0.006064
889997,garlic,30.53,56.97,997.43,103782,11.550048,0.001763,11.551418,11.557731,-0.006312
890347,garlic,30.52,57.08,997.44,103400,11.54636,-0.010537,11.549647,11.557048,-0.007401
890697,garlic,30.52,57.21,997.43,103400,11.54636,0.0,11.548496,11.556406,-0.00791
891047,garlic,30.52,57.3,997.43,104359,11.555593,0.026379,11.55098,11.556357,-0.005378
891397,garlic,30.52,57.37,997.44,107415,11.584455,0.082466,11.562696,11.558043,0.004652
891747,garlic,30.51,57.29,997.43,111166,11.61878,0.09807,11.582325,11.561687,0.020638
892097,garlic,30.51,57.06,997.44,114020,11.644129,0.072425,11.603956,11.566633,0.037323
892447,garlic,30.51,56.76,997.43,118089,11.679193,0.100185,11.630289,11.573386,0.056903
892797,garlic,30.51,56.39,997.43,120277,11.697553,0.052455,11.653831,11.580835,0.072995
893147,coffee,30.51,56.01,997.44,121315,11.706145,0.02455,11.67214,11.588354,0.083786
893497,coffee,30.52,55.61,997.43,124630,11.733105,0.077027,11.693478,11.597039,0.096438
893847,coffee,30.51,55.2,997.43,127647,11.757024,0.06834,11.715718,11.606638,0.10908
894197,coffee,30.51,54.76,997.43,130409,11.778431,0.061163,11.737667,11.616945,0.120722
894547,coffee,30.5,54.33,997.42,132456,11.794005,0.044498,11.757385,11.627569,0.129816
894897,coffee,30.5,53.86,997.42,135108,11.813829,0.05664,11.777141,11.638745,0.138395
895247,coffee,30.5,53.42,997.41,136308,11.822672,0.025264,11.793077,11.64978,0.143296
895597,coffee,30.5,52.98,997.41,138660,11.83978,0.04888,11.809422,11.66118,0.148242
895947,coffee,30.5,52.56,997.41,138546,11.838958,-0.002349,11.819759,11.671847,0.147912
896297,coffee,30.5,52.15,997.4,139809,11.848033,0.025929,11.829655,11.682419,0.147236
896647,coffee,30.5,51.77,997.41,140859,11.855515,0.021376,11.838705,11.692804,0.145901
896997,coffee,30.51,51.41,997.41,140859,11.855515,0.0,11.844588,11.702566,0.142022
897347,coffee,30.51,51.06,997.41,142045,11.863899,0.023956,11.851347,11.712246,0.139101
897697,coffee,30.51,50.74,997.41,142525,11.867272,0.009638,11.85692,11.721547,0.135373
898047,coffee,30.51,50.43,997.41,142887,11.869809,0.007248,11.861431,11.730443,0.130988
898397,coffee,30.51,50.14,997.4,142645,11.868114,-0.004842,11.86377,11.738703,0.125067
898747,coffee,30.51,49.87,997.41,142645,11.868114,0.0,11.86529,11.746468,0.118822
899097,coffee,30.51,49.62,997.41,142645,11.868114,0.0,11.866278,11.753766,0.112512
899447,coffee,30.51,49.37,997.42,142766,11.868962,0.002422,11.867217,11.760678,0.106539
899797,coffee,30.51,49.14,997.41,142766,11.868962,0.0,11.867827,11.767176,0.100652
900147,coffee,30.51,48.92,997.42,142645,11.868114,-0.002422,11.867928,11.773232,0.094696
900497,coffee,30.51,48.71,997.41,142645,11.868114,0.0,11.867992,11.778924,0.089068
900847,coffee,30.51,48.53,997.4,142405,11.86643,-0.004812,11.867445,11.784174,0.083271
901197,coffee,30.51,48.35,997.4,141806,11.862215,-0.012044,11.865614,11.788857,0.076757
901547,coffee,30.51,48.17,997.4,143008,11.870656,0.024117,11.867378,11.793764,0.073614
901897,coffee,30.51,48.02,997.39,141687,11.861376,-0.026515,11.865277,11.79782,0.067457
902247,coffee,30.51,47.86,997.4,141450,11.859701,-0.004785,11.863325,11.801533,0.061792
902597,coffee,30.51,47.71,997.41,142766,11.868962,0.02646,11.865298,11.805579,0.059719
902947,coffee,30.51,47.57,997.4,142165,11.864743,-0.012054,11.865104,11.809129,0.055975
903297,coffee,30.51,47.44,997.41,141806,11.862215,-0.007223,11.864092,11.812314,0.051778
903647,coffee,30.51,47.31,997.41,142045,11.863899,0.004812,11.864024,11.815409,0.048615
903997,coffee,30.51,47.2,997.41,142405,11.86643,0.007232,11.864866,11.81847,0.046396
904347,coffee,30.51,47.08,997.4,141806,11.862215,-0.012044,11.863938,11.821095,0.042844
904697,coffee,30.51,46.99,997.4,140977,11.856352,-0.016752,11.861283,11.82321,0.038074
905047,coffee,30.51,46.89,997.4,141687,11.861376,0.014354,11.861316,11.8255,0.035816
905397,coffee,30.51,46.79,997.4,141687,11.861376,0.0,11.861337,11.827652,0.033685
905747,coffee,30.51,46.71,997.4,141687,11.861376,0.0,11.86135,11.829675,0.031675
